COG,Name,Ocean core,Ocean core (prokaryotes),Gut core,Ocean core (epipelagic),Ocean core (mesopelagic)
COG0289,Dihydrodipicolinate reductase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0290,Translation initiation factor 3 (IF-3),TRUE,TRUE,TRUE,TRUE,TRUE
COG0291,Ribosomal protein L35,TRUE,TRUE,TRUE,TRUE,TRUE
COG0292,Ribosomal protein L20,TRUE,TRUE,TRUE,TRUE,TRUE
COG0293,23S rRNA methylase,TRUE,TRUE,FALSE,TRUE,TRUE
COG0294,Dihydropteroate synthase and related enzymes,TRUE,TRUE,TRUE,TRUE,TRUE
COG0295,Cytidine deaminase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0296,"1,4-alpha-glucan branching enzyme",TRUE,TRUE,TRUE,TRUE,TRUE
COG0297,Glycogen synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0298,Hydrogenase maturation factor,TRUE,TRUE,TRUE,TRUE,TRUE
COG0299,Folate-dependent phosphoribosylglycinamide formyltransferase PurN,TRUE,TRUE,TRUE,TRUE,TRUE
COG0300,Short-chain dehydrogenases of various substrate specificities,TRUE,TRUE,TRUE,TRUE,TRUE
COG0301,Thiamine biosynthesis ATP pyrophosphatase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0302,GTP cyclohydrolase I,TRUE,TRUE,TRUE,TRUE,TRUE
COG0303,Molybdopterin biosynthesis enzyme,TRUE,TRUE,TRUE,TRUE,TRUE
COG0304,3-oxoacyl-(acyl-carrier-protein) synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0305,Replicative DNA helicase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0306,Phosphate/sulphate permeases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0307,Riboflavin synthase alpha chain,TRUE,TRUE,TRUE,TRUE,TRUE
COG0308,Aminopeptidase N,TRUE,TRUE,TRUE,TRUE,TRUE
COG0309,Hydrogenase maturation factor,TRUE,TRUE,TRUE,TRUE,TRUE
COG0310,"ABC-type Co2+ transport system, permease component",TRUE,FALSE,TRUE,TRUE,TRUE
COG0311,Predicted glutamine amidotransferase involved in pyridoxine biosynthesis,TRUE,TRUE,TRUE,TRUE,TRUE
COG0312,Predicted Zn-dependent proteases and their inactivated homologs,TRUE,TRUE,TRUE,TRUE,TRUE
COG0313,Predicted methyltransferases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0314,"Molybdopterin converting factor, large subunit",TRUE,TRUE,FALSE,TRUE,TRUE
COG0315,Molybdenum cofactor biosynthesis enzyme,TRUE,TRUE,TRUE,TRUE,TRUE
COG0316,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG0317,Guanosine polyphosphate pyrophosphohydrolases/synthetases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0318,Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II,TRUE,TRUE,TRUE,TRUE,TRUE
COG0319,Predicted metal-dependent hydrolase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0320,Lipoate synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0321,Lipoate-protein ligase B,TRUE,TRUE,TRUE,TRUE,TRUE
COG0322,Nuclease subunit of the excinuclease complex,TRUE,TRUE,TRUE,TRUE,TRUE
COG0323,DNA mismatch repair enzyme (predicted ATPase),TRUE,TRUE,TRUE,TRUE,TRUE
COG0324,tRNA delta(2)-isopentenylpyrophosphate transferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0325,Predicted enzyme with a TIM-barrel fold,TRUE,TRUE,TRUE,TRUE,TRUE
COG0326,"Molecular chaperone, HSP90 family",TRUE,TRUE,TRUE,TRUE,TRUE
COG0327,Uncharacterized conserved protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG0328,Ribonuclease HI,TRUE,TRUE,TRUE,TRUE,TRUE
COG0329,Dihydrodipicolinate synthase/N-acetylneuraminate lyase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0330,"Membrane protease subunits, stomatin/prohibitin homologs",TRUE,TRUE,TRUE,TRUE,TRUE
COG0331,(acyl-carrier-protein) S-malonyltransferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0332,3-oxoacyl-[acyl-carrier-protein] synthase III,TRUE,TRUE,TRUE,TRUE,TRUE
COG0333,Ribosomal protein L32,TRUE,TRUE,TRUE,TRUE,TRUE
COG0334,Glutamate dehydrogenase/leucine dehydrogenase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0335,Ribosomal protein L19,TRUE,TRUE,TRUE,TRUE,TRUE
COG0336,tRNA-(guanine-N1)-methyltransferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0337,3-dehydroquinate synthetase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0338,Site-specific DNA methylase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0339,Zn-dependent oligopeptidases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0340,Biotin-(acetyl-CoA carboxylase) ligase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0341,Preprotein translocase subunit SecF,TRUE,TRUE,TRUE,TRUE,TRUE
COG0342,Preprotein translocase subunit SecD,TRUE,TRUE,TRUE,TRUE,TRUE
COG0343,Queuine/archaeosine tRNA-ribosyltransferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0344,Predicted membrane protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG0345,Pyrroline-5-carboxylate reductase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0346,Lactoylglutathione lyase and related lyases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0347,Nitrogen regulatory protein PII,TRUE,TRUE,TRUE,TRUE,TRUE
COG0348,Polyferredoxin,TRUE,TRUE,TRUE,TRUE,TRUE
COG0349,Ribonuclease D,TRUE,TRUE,FALSE,TRUE,TRUE
COG0350,Methylated DNA-protein cysteine methyltransferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0351,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0352,Thiamine monophosphate synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0353,Recombinational DNA repair protein (RecF pathway),TRUE,TRUE,TRUE,TRUE,TRUE
COG0354,Predicted aminomethyltransferase related to GcvT,TRUE,TRUE,FALSE,TRUE,TRUE
COG0355,"F0F1-type ATP synthase, epsilon subunit (mitochondrial delta subunit)",TRUE,TRUE,TRUE,TRUE,TRUE
COG0356,"F0F1-type ATP synthase, subunit a",TRUE,TRUE,TRUE,TRUE,TRUE
COG0357,Predicted S-adenosylmethionine-dependent methyltransferase involved in bacterial cell division,TRUE,TRUE,TRUE,TRUE,TRUE
COG0358,DNA primase (bacterial type),TRUE,TRUE,TRUE,TRUE,TRUE
COG0359,Ribosomal protein L9,TRUE,TRUE,TRUE,TRUE,TRUE
COG0360,Ribosomal protein S6,TRUE,TRUE,TRUE,TRUE,TRUE
COG0361,Translation initiation factor 1 (IF-1),TRUE,TRUE,TRUE,TRUE,TRUE
COG0362,6-phosphogluconate dehydrogenase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0363,6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0364,Glucose-6-phosphate 1-dehydrogenase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0365,Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0366,Glycosidases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0367,Asparagine synthase (glutamine-hydrolyzing),TRUE,TRUE,TRUE,TRUE,TRUE
COG0368,Cobalamin-5-phosphate synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0369,"Sulfite reductase, alpha subunit (flavoprotein)",TRUE,TRUE,FALSE,TRUE,TRUE
COG0370,Fe2+ transport system protein B,TRUE,TRUE,TRUE,TRUE,TRUE
COG0371,Glycerol dehydrogenase and related enzymes,TRUE,TRUE,TRUE,TRUE,TRUE
COG0372,Citrate synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0373,Glutamyl-tRNA reductase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0374,"Ni,Fe-hydrogenase I large subunit",TRUE,TRUE,TRUE,TRUE,TRUE
COG0375,Zn finger protein HypA/HybF (possibly regulating hydrogenase expression),TRUE,TRUE,TRUE,TRUE,TRUE
COG0376,Catalase (peroxidase I),TRUE,TRUE,FALSE,TRUE,TRUE
COG0377,NADH:ubiquinone oxidoreductase 20 kD subunit and related Fe-S oxidoreductases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0378,Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0379,Quinolinate synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0380,Trehalose-6-phosphate synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0381,UDP-N-acetylglucosamine 2-epimerase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0382,4-hydroxybenzoate polyprenyltransferase and related prenyltransferases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0383,Alpha-mannosidase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0384,"Predicted epimerase, PhzC/PhzF homolog",TRUE,TRUE,TRUE,TRUE,TRUE
COG0385,Predicted Na+-dependent transporter,TRUE,TRUE,TRUE,TRUE,TRUE
COG0386,Glutathione peroxidase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0387,Ca2+/H+ antiporter,TRUE,TRUE,FALSE,TRUE,TRUE
COG0388,Predicted amidohydrolase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0389,Nucleotidyltransferase/DNA polymerase involved in DNA repair,TRUE,TRUE,TRUE,TRUE,TRUE
COG0390,"ABC-type uncharacterized transport system, permease component",TRUE,TRUE,TRUE,TRUE,TRUE
COG0391,Uncharacterized conserved protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG0392,Predicted integral membrane protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG0393,Uncharacterized conserved protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG0394,Protein-tyrosine-phosphatase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0395,"ABC-type sugar transport system, permease component",TRUE,TRUE,TRUE,TRUE,TRUE
COG0396,"ABC-type transport system involved in Fe-S cluster assembly, ATPase component",TRUE,TRUE,TRUE,TRUE,TRUE
COG0397,Uncharacterized conserved protein,TRUE,TRUE,FALSE,TRUE,TRUE
COG0398,Uncharacterized conserved protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG0399,Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis,TRUE,TRUE,TRUE,TRUE,TRUE
COG0400,Predicted esterase,TRUE,TRUE,FALSE,TRUE,TRUE
COG0401,Uncharacterized homolog of Blt101,TRUE,FALSE,FALSE,TRUE,TRUE
COG0402,Cytosine deaminase and related metal-dependent hydrolases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0403,"Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain",TRUE,TRUE,TRUE,TRUE,TRUE
COG0404,Glycine cleavage system T protein (aminomethyltransferase),TRUE,TRUE,TRUE,TRUE,TRUE
COG0405,Gamma-glutamyltransferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0406,"Fructose-2,6-bisphosphatase",TRUE,TRUE,TRUE,TRUE,TRUE
COG0407,Uroporphyrinogen-III decarboxylase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0408,Coproporphyrinogen III oxidase,TRUE,TRUE,FALSE,TRUE,TRUE
COG0409,Hydrogenase maturation factor,TRUE,TRUE,TRUE,TRUE,TRUE
COG0410,"ABC-type branched-chain amino acid transport systems, ATPase component",TRUE,TRUE,TRUE,TRUE,TRUE
COG0411,"ABC-type branched-chain amino acid transport systems, ATPase component",TRUE,TRUE,TRUE,TRUE,TRUE
COG0412,Dienelactone hydrolase and related enzymes,TRUE,TRUE,FALSE,TRUE,TRUE
COG0413,Ketopantoate hydroxymethyltransferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0414,Panthothenate synthetase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0415,Deoxyribodipyrimidine photolyase,TRUE,TRUE,FALSE,TRUE,TRUE
COG0416,Fatty acid/phospholipid biosynthesis enzyme,TRUE,TRUE,TRUE,TRUE,TRUE
COG0417,DNA polymerase elongation subunit (family B),TRUE,TRUE,FALSE,TRUE,TRUE
COG0418,Dihydroorotase,TRUE,TRUE,FALSE,TRUE,TRUE
COG0419,ATPase involved in DNA repair,TRUE,TRUE,TRUE,TRUE,TRUE
COG0420,DNA repair exonuclease,TRUE,TRUE,TRUE,TRUE,TRUE
COG0421,Spermidine synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0422,Thiamine biosynthesis protein ThiC,TRUE,TRUE,TRUE,TRUE,TRUE
COG0423,Glycyl-tRNA synthetase (class II),TRUE,TRUE,TRUE,TRUE,TRUE
COG0424,Nucleotide-binding protein implicated in inhibition of septum formation,TRUE,TRUE,TRUE,TRUE,TRUE
COG0425,"Predicted redox protein, regulator of disulfide bond formation",TRUE,TRUE,TRUE,TRUE,TRUE
COG0426,Uncharacterized flavoproteins,TRUE,TRUE,TRUE,TRUE,TRUE
COG0427,Acetyl-CoA hydrolase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0428,Predicted divalent heavy-metal cations transporter,TRUE,TRUE,TRUE,TRUE,TRUE
COG0429,Predicted hydrolase of the alpha/beta-hydrolase fold,TRUE,TRUE,FALSE,TRUE,TRUE
COG0430,RNA 3'-terminal phosphate cyclase,TRUE,FALSE,FALSE,TRUE,TRUE
COG0431,Predicted flavoprotein,TRUE,TRUE,FALSE,TRUE,TRUE
COG0432,Uncharacterized conserved protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG0433,Predicted ATPase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0434,Predicted TIM-barrel enzyme,TRUE,TRUE,TRUE,TRUE,TRUE
COG0435,Predicted glutathione S-transferase,TRUE,TRUE,FALSE,TRUE,TRUE
COG0436,Aspartate/tyrosine/aromatic aminotransferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0437,Fe-S-cluster-containing hydrogenase components 1,TRUE,TRUE,TRUE,TRUE,TRUE
COG0438,Glycosyltransferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0439,Biotin carboxylase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0440,"Acetolactate synthase, small (regulatory) subunit",TRUE,TRUE,TRUE,TRUE,TRUE
COG0441,Threonyl-tRNA synthetase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0442,Prolyl-tRNA synthetase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0443,Molecular chaperone,TRUE,TRUE,TRUE,TRUE,TRUE
COG0444,"ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component",TRUE,TRUE,TRUE,TRUE,TRUE
COG0445,NAD/FAD-utilizing enzyme apparently involved in cell division,TRUE,TRUE,TRUE,TRUE,TRUE
COG0446,Uncharacterized NAD(FAD)-dependent dehydrogenases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0447,Dihydroxynaphthoic acid synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0448,ADP-glucose pyrophosphorylase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0449,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",TRUE,TRUE,TRUE,TRUE,TRUE
COG0450,Peroxiredoxin,TRUE,TRUE,TRUE,TRUE,TRUE
COG0451,Nucleoside-diphosphate-sugar epimerases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0452,Phosphopantothenoylcysteine synthetase/decarboxylase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0454,Histone acetyltransferase HPA2 and related acetyltransferases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0455,ATPases involved in chromosome partitioning,TRUE,TRUE,FALSE,TRUE,TRUE
COG0456,Acetyltransferases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0457,FOG: TPR repeat,TRUE,TRUE,TRUE,TRUE,TRUE
COG0458,Carbamoylphosphate synthase large subunit (split gene in MJ),TRUE,TRUE,TRUE,TRUE,TRUE
COG0459,Chaperonin GroEL (HSP60 family),TRUE,TRUE,TRUE,TRUE,TRUE
COG0460,Homoserine dehydrogenase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0461,Orotate phosphoribosyltransferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0462,Phosphoribosylpyrophosphate synthetase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0463,Glycosyltransferases involved in cell wall biogenesis,TRUE,TRUE,TRUE,TRUE,TRUE
COG0464,ATPases of the AAA+ class,TRUE,TRUE,TRUE,TRUE,TRUE
COG0465,ATP-dependent Zn proteases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0466,"ATP-dependent Lon protease, bacterial type",TRUE,TRUE,TRUE,TRUE,TRUE
COG0467,RecA-superfamily ATPases implicated in signal transduction,TRUE,TRUE,FALSE,TRUE,TRUE
COG0468,RecA/RadA recombinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0469,Pyruvate kinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0470,ATPase involved in DNA replication,TRUE,TRUE,TRUE,TRUE,TRUE
COG0471,Di- and tricarboxylate transporters,TRUE,TRUE,TRUE,TRUE,TRUE
COG0472,UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0473,Isocitrate/isopropylmalate dehydrogenase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0474,Cation transport ATPase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0475,"Kef-type K+ transport systems, membrane components",TRUE,TRUE,TRUE,TRUE,TRUE
COG0476,Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2,TRUE,TRUE,TRUE,TRUE,TRUE
COG0477,Permeases of the major facilitator superfamily,TRUE,TRUE,TRUE,TRUE,TRUE
COG0478,RIO-like serine/threonine protein kinase fused to N-terminal HTH domain,FALSE,FALSE,FALSE,FALSE,TRUE
COG0479,"Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit",TRUE,TRUE,TRUE,TRUE,TRUE
COG0480,Translation elongation factors (GTPases),TRUE,TRUE,TRUE,TRUE,TRUE
COG0481,Membrane GTPase LepA,TRUE,TRUE,TRUE,TRUE,TRUE
COG0482,"Predicted tRNA(5-methylaminomethyl-2-thiouridylate) methyltransferase, contains the PP-loop ATPase domain",TRUE,TRUE,TRUE,TRUE,TRUE
COG0483,"Archaeal fructose-1,6-bisphosphatase and related enzymes of inositol monophosphatase family",TRUE,TRUE,TRUE,TRUE,TRUE
COG0484,DnaJ-class molecular chaperone with C-terminal Zn finger domain,TRUE,TRUE,TRUE,TRUE,TRUE
COG0486,Predicted GTPase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0488,ATPase components of ABC transporters with duplicated ATPase domains,TRUE,TRUE,TRUE,TRUE,TRUE
COG0489,ATPases involved in chromosome partitioning,TRUE,TRUE,TRUE,TRUE,TRUE
COG0491,"Zn-dependent hydrolases, including glyoxylases",TRUE,TRUE,TRUE,TRUE,TRUE
COG0492,Thioredoxin reductase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0493,NADPH-dependent glutamate synthase beta chain and related oxidoreductases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0494,NTP pyrophosphohydrolases including oxidative damage repair enzymes,TRUE,TRUE,TRUE,TRUE,TRUE
COG0495,Leucyl-tRNA synthetase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0496,Predicted acid phosphatase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0497,ATPase involved in DNA repair,TRUE,TRUE,TRUE,TRUE,TRUE
COG0498,Threonine synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0499,S-adenosylhomocysteine hydrolase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0500,SAM-dependent methyltransferases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0501,Zn-dependent protease with chaperone function,TRUE,TRUE,TRUE,TRUE,TRUE
COG0502,Biotin synthase and related enzymes,TRUE,TRUE,TRUE,TRUE,TRUE
COG0503,Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins,TRUE,TRUE,TRUE,TRUE,TRUE
COG0504,CTP synthase (UTP-ammonia lyase),TRUE,TRUE,TRUE,TRUE,TRUE
COG0505,Carbamoylphosphate synthase small subunit,TRUE,TRUE,TRUE,TRUE,TRUE
COG0506,Proline dehydrogenase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0507,"ATP-dependent exoDNAse (exonuclease V), alpha subunit - helicase superfamily I member",TRUE,TRUE,TRUE,TRUE,TRUE
COG0508,"Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component, and related enzymes",TRUE,TRUE,TRUE,TRUE,TRUE
COG0509,Glycine cleavage system H protein (lipoate-binding),TRUE,TRUE,TRUE,TRUE,TRUE
COG0510,Predicted choline kinase involved in LPS biosynthesis,TRUE,TRUE,TRUE,TRUE,TRUE
COG0511,Biotin carboxyl carrier protein,TRUE,TRUE,TRUE,TRUE,TRUE
COG0512,Anthranilate/para-aminobenzoate synthases component II,TRUE,TRUE,TRUE,TRUE,TRUE
COG0513,Superfamily II DNA and RNA helicases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0514,Superfamily II DNA helicase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0515,Serine/threonine protein kinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0516,IMP dehydrogenase/GMP reductase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0517,FOG: CBS domain,TRUE,TRUE,TRUE,TRUE,TRUE
COG0518,GMP synthase - Glutamine amidotransferase domain,TRUE,TRUE,TRUE,TRUE,TRUE
COG0519,"GMP synthase, PP-ATPase domain/subunit",TRUE,TRUE,TRUE,TRUE,TRUE
COG0520,Selenocysteine lyase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0521,Molybdopterin biosynthesis enzymes,TRUE,TRUE,TRUE,TRUE,TRUE
COG0522,Ribosomal protein S4 and related proteins,TRUE,TRUE,TRUE,TRUE,TRUE
COG0523,Putative GTPases (G3E family),TRUE,TRUE,TRUE,TRUE,TRUE
COG0524,"Sugar kinases, ribokinase family",TRUE,TRUE,TRUE,TRUE,TRUE
COG0525,Valyl-tRNA synthetase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0526,Thiol-disulfide isomerase and thioredoxins,TRUE,TRUE,TRUE,TRUE,TRUE
COG0527,Aspartokinases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0528,Uridylate kinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0529,Adenylylsulfate kinase and related kinases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0530,Ca2+/Na+ antiporter,TRUE,TRUE,TRUE,TRUE,TRUE
COG0531,Amino acid transporters,TRUE,TRUE,TRUE,TRUE,TRUE
COG0532,Translation initiation factor 2 (IF-2; GTPase),TRUE,TRUE,TRUE,TRUE,TRUE
COG0533,Metal-dependent proteases with possible chaperone activity,TRUE,TRUE,TRUE,TRUE,TRUE
COG0534,Na+-driven multidrug efflux pump,TRUE,TRUE,TRUE,TRUE,TRUE
COG0535,Predicted Fe-S oxidoreductases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0536,Predicted GTPase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0537,Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0538,Isocitrate dehydrogenases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0539,Ribosomal protein S1,TRUE,TRUE,TRUE,TRUE,TRUE
COG0540,"Aspartate carbamoyltransferase, catalytic chain",TRUE,TRUE,TRUE,TRUE,TRUE
COG0541,Signal recognition particle GTPase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0542,"ATPases with chaperone activity, ATP-binding subunit",TRUE,TRUE,TRUE,TRUE,TRUE
COG0543,2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0544,FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor),TRUE,TRUE,TRUE,TRUE,TRUE
COG0545,FKBP-type peptidyl-prolyl cis-trans isomerases 1,TRUE,TRUE,TRUE,TRUE,TRUE
COG0546,Predicted phosphatases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0547,Anthranilate phosphoribosyltransferase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0548,Acetylglutamate kinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0549,Carbamate kinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0550,Topoisomerase IA,TRUE,TRUE,TRUE,TRUE,TRUE
COG0551,Zn-finger domain associated with topoisomerase type I,TRUE,TRUE,TRUE,TRUE,TRUE
COG0552,Signal recognition particle GTPase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0553,"Superfamily II DNA/RNA helicases, SNF2 family",TRUE,TRUE,TRUE,TRUE,TRUE
COG0554,Glycerol kinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0555,"ABC-type sulfate transport system, permease component",TRUE,TRUE,TRUE,TRUE,TRUE
COG0556,Helicase subunit of the DNA excision repair complex,TRUE,TRUE,TRUE,TRUE,TRUE
COG0557,Exoribonuclease R,TRUE,TRUE,TRUE,TRUE,TRUE
COG0558,Phosphatidylglycerophosphate synthase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0559,"Branched-chain amino acid ABC-type transport system, permease components",TRUE,TRUE,TRUE,TRUE,TRUE
COG0560,Phosphoserine phosphatase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0561,Predicted hydrolases of the HAD superfamily,TRUE,TRUE,TRUE,TRUE,TRUE
COG0562,UDP-galactopyranose mutase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0563,Adenylate kinase and related kinases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0564,"Pseudouridylate synthases, 23S RNA-specific",TRUE,TRUE,TRUE,TRUE,TRUE
COG0565,rRNA methylase,TRUE,TRUE,FALSE,TRUE,TRUE
COG0566,rRNA methylases,TRUE,TRUE,TRUE,TRUE,TRUE
COG0567,"2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes",TRUE,TRUE,FALSE,TRUE,TRUE
COG0568,"DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)",TRUE,TRUE,TRUE,TRUE,TRUE
COG0569,"K+ transport systems, NAD-binding component",TRUE,TRUE,TRUE,TRUE,TRUE
COG0571,dsRNA-specific ribonuclease,TRUE,TRUE,TRUE,TRUE,TRUE
COG0572,Uridine kinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0573,"ABC-type phosphate transport system, permease component",TRUE,TRUE,TRUE,TRUE,TRUE
COG0574,Phosphoenolpyruvate synthase/pyruvate phosphate dikinase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0575,CDP-diglyceride synthetase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0576,Molecular chaperone GrpE (heat shock protein),TRUE,TRUE,TRUE,TRUE,TRUE
COG0577,"ABC-type antimicrobial peptide transport system, permease component",TRUE,TRUE,TRUE,TRUE,TRUE
COG0578,Glycerol-3-phosphate dehydrogenase,TRUE,TRUE,TRUE,TRUE,TRUE
COG0579,Predicted dehydrogenase,TRUE,TRUE,TRUE,TRUE,TRUE
